_id,chart,coordinates,depth,feature_type,gp_quality,history,latdec,londec,quasou,recrd,sounding_type,vesslterms,watlev
578f6fa3df35c7fbdbaeec62,"US,US,graph,BP-191413","[-73.73654,40.871445]",24,"Wrecks - Submerged, nondangerous",,Wrecks,40.871445,-73.73654,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec63,"US,US,graph,BP-191413","[-73.7816508,40.8338376]",9.1,"Wrecks - Submerged, dangerous",,Wrecks,40.8338376,-73.7816508,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec64,"US,US,graph,Chart 12366","[-73.7499935,40.8804693]",0,"Wrecks - Submerged, nondangerous",,,40.8804693,-73.7499935,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec65,"US,US,graph,BP-191413","[-73.7869447,40.7988278]",29.5,"Wrecks - Submerged, nondangerous",,,40.7988278,-73.7869447,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec66,"US,US,graph,BP-191413","[-73.7810941,40.8015007]",16.1,"Wrecks - Submerged, dangerous",,,40.8015007,-73.7810941,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec67,"US,US,graph,BP-191413","[-73.7925347,40.7978917]",20.7,"Wrecks - Submerged, nondangerous",,,40.7978917,-73.7925347,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec68,"US,US,graph,Chart 12366","[-73.8414992,40.8256633]",0,"Wrecks - Submerged, nondangerous",,,40.8256633,-73.8414992,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec69,"US,US,graph,Chart 12366","[-73.7467416,40.8889764]",0,"Wrecks - Submerged, nondangerous",,,40.8889764,-73.7467416,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6a,"US,US,graph,Chart 12366","[-73.7452327,40.8933462]",12.8,"Wrecks - Submerged, dangerous",,,40.8933462,-73.7452327,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6b,"US,US,reprt,1stCGD,LNM 21/09","[-73.7866667,40.82]",0,"Wrecks - Submerged, dangerous",,,40.82,-73.7866667,,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6c,"US,US,graph,Chart 12366","[-73.7314081,40.8937114]",12.1,"Wrecks - Submerged, dangerous",,,40.8937114,-73.7314081,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6d,"US,US,graph,Chart 12366","[-73.8061569,40.840677]",3,"Wrecks - Submerged, dangerous",,,40.840677,-73.8061569,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6e,"US,US,graph,Chart 12366","[-73.6976736,40.8758082]",10.3,"Wrecks - Submerged, dangerous",,,40.8758082,-73.6976736,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec6f,"US,US,graph,BP-191413","[-73.7705181,40.8155387]",3.6,"Wrecks - Submerged, dangerous",,,40.8155387,-73.7705181,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec70,"US,US,graph,BP-191413","[-73.7691443,40.8322364]",13.7,"Wrecks - Submerged, dangerous",,,40.8322364,-73.7691443,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec71,"US,US,graph,BP-191413","[-73.7705418,40.8419958]",7.3,"Wrecks - Submerged, dangerous",,,40.8419958,-73.7705418,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec72,"US,US,graph,BP-191413","[-73.7669652,40.8324253]",9.1,"Wrecks - Submerged, dangerous",,,40.8324253,-73.7669652,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec73,"US,US,graph,Chart 12366","[-73.7957374,40.8499502]",0,Wrecks - Visible,,,40.8499502,-73.7957374,,,,,always dry
578f6fa3df35c7fbdbaeec74,"US,US,graph,BP-191413","[-73.7588644,40.8523832]",27.1,"Wrecks - Submerged, nondangerous",,,40.8523832,-73.7588644,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec75,"US,US,graph,BP-191413","[-73.7599421,40.8379393]",13.4,"Wrecks - Submerged, dangerous",,,40.8379393,-73.7599421,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec76,"US,US,graph,Chart 12366","[-73.7474069,40.8722498]",15.8,"Wrecks - Submerged, dangerous",,,40.8722498,-73.7474069,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec77,"US,US,reprt,DD-9058","[-73.80395,40.8078972]",10.3,"Wrecks - Submerged, dangerous",,,40.8078972,-73.80395,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec78,"US,US,graph,Chart 12366","[-73.6551692,40.849177]",0,"Wrecks - Submerged, dangerous",,,40.849177,-73.6551692,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec79,"US,US,graph,BP-191413","[-73.7902016,40.8012757]",29.5,"Wrecks - Submerged, nondangerous",,,40.8012757,-73.7902016,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec7a,"US,US,graph,Chart 12366","[-73.8083908,40.8377823]",0,Wrecks - Visible,,Reported,40.8377823,-73.8083908,,,,,always dry
578f6fa3df35c7fbdbaeec7b,"US,US,graph,BP-191413","[-73.7176382,40.8780074]",5.4,"Wrecks - Submerged, dangerous",,,40.8780074,-73.7176382,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec7c,"US,US,graph,BP-191413","[-73.7728276,40.831076]",17.9,"Wrecks - Submerged, dangerous",,,40.831076,-73.7728276,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec7d,"US,US,graph,Chart 12366","[-73.7804957,40.855844]",0,Wrecks - Visible,,,40.855844,-73.7804957,,,,,always dry
578f6fa3df35c7fbdbaeec7e,"US,US,graph,BP-191413","[-73.7790689,40.8111836]",11.8,"Wrecks - Submerged, dangerous",,,40.8111836,-73.7790689,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec7f,"US,US,graph,Chart 12366","[-73.7459685,40.891212]",18.5,"Wrecks - Submerged, dangerous",,,40.891212,-73.7459685,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec80,"US,US,graph,Chart 12366","[-73.7593032,40.8517432]",27.4,"Wrecks - Submerged, nondangerous",,,40.8517432,-73.7593032,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec81,"US,US,graph,Chart 12366","[-73.7805198,40.8391602]",0,Wrecks - Visible,,,40.8391602,-73.7805198,,,,,always dry
578f6fa3df35c7fbdbaeec82,"US,US,graph,Chart 12366","[-73.7711914,40.8631148]",5.4,"Wrecks - Submerged, dangerous",,,40.8631148,-73.7711914,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec83,"US,US,graph,Chart 12366","[-73.7443278,40.8771523]",16.1,"Wrecks - Submerged, dangerous",,,40.8771523,-73.7443278,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec84,"US,US,graph,Chart 12366","[-73.7863067,40.8083365]",10.3,"Wrecks - Submerged, dangerous",,,40.8083365,-73.7863067,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec85,"US,US,graph,Chart 12366","[-73.7547463,40.8723594]",27.4,"Wrecks - Submerged, nondangerous",,,40.8723594,-73.7547463,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec86,"US,US,graph,Chart 12366","[-73.8027865,40.8201009]",0,"Wrecks - Submerged, nondangerous",,,40.8201009,-73.8027865,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec87,"US,US,graph,Chart 12366","[-73.7394788,40.8942565]",0,"Wrecks - Submerged, nondangerous",,,40.8942565,-73.7394788,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec88,"US,US,graph,Chart 12366","[-73.7592088,40.876527]",2.7,"Wrecks - Submerged, dangerous",,,40.876527,-73.7592088,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec89,"US,US,graph,BP-191413","[-73.7822192,40.832965]",9.4,"Wrecks - Submerged, dangerous",,,40.832965,-73.7822192,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec8a,"US,US,graph,Chart 12366","[-73.7549922,40.8822943]",11.2,"Wrecks - Submerged, dangerous",,,40.8822943,-73.7549922,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec8b,"US,US,reprt,DD-9058","[-73.8229472,40.8018778]",8.8,"Wrecks - Submerged, dangerous",,,40.8018778,-73.8229472,least depth known,,found by multi-beam,,always under water/submerged
578f6fa3df35c7fbdbaeec8c,"US,US,graph,Chart 12366","[-73.747855,40.885051]",0,"Wrecks - Submerged, nondangerous",,,40.885051,-73.747855,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec8d,"US,US,graph,Chart 12366","[-73.7502875,40.8811631]",0,"Wrecks - Submerged, nondangerous",,,40.8811631,-73.7502875,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec8e,"US,US,reprt,DD-9058","[-73.813425,40.8006167]",7,"Wrecks - Submerged, dangerous",,,40.8006167,-73.813425,least depth known,,found by multi-beam,,always under water/submerged
578f6fa3df35c7fbdbaeec8f,"US,US,graph,Chart 12366","[-73.7154859,40.8342096]",0,"Wrecks - Submerged, dangerous",,,40.8342096,-73.7154859,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec90,"US,US,reprt,DD-9058","[-73.8036917,40.7992083]",11.2,"Wrecks - Submerged, dangerous",,,40.7992083,-73.8036917,least depth known,,found by multi-beam,,always under water/submerged
578f6fa3df35c7fbdbaeec91,"US,US,graph,BP-191413","[-73.7720341,40.8158176]",4.8,"Wrecks - Submerged, dangerous",,,40.8158176,-73.7720341,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec92,"US,US,graph,BP-191413","[-73.7811415,40.8023557]",25.9,"Wrecks - Submerged, nondangerous",,,40.8023557,-73.7811415,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec93,"US,US,reprt,L-1847/01","[-73.7421358,40.8833329]",0,"Wrecks - Submerged, dangerous",,,40.8833329,-73.7421358,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec94,"US,US,graph,Chart 12366","[-73.7178783,40.8275685]",0,"Wrecks - Submerged, dangerous",,,40.8275685,-73.7178783,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeec95,"US,US,reprt,DD-9058","[-73.8146972,40.8092833]",6.7,"Wrecks - Submerged, dangerous",,,40.8092833,-73.8146972,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec96,"US,US,graph,Chart 12366","[-73.8149499,40.8364177]",1.5,"Wrecks - Submerged, dangerous",,,40.8364177,-73.8149499,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec97,"US,US,graph,Chart 12366","[-73.745402,40.893934]",10.9,"Wrecks - Submerged, dangerous",,,40.893934,-73.745402,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec98,"US,US,graph,Chart 12366","[-73.7860145,40.821624]",13.1,"Wrecks - Submerged, dangerous",,,40.821624,-73.7860145,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec99,"US,US,graph,Chart 12366","[-73.7236991,40.8933738]",12.1,"Wrecks - Submerged, dangerous",,,40.8933738,-73.7236991,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec9a,"US,US,graph,Chart 12366","[-73.7837976,40.8511321]",0,Wrecks - Visible,,,40.8511321,-73.7837976,,,,,always dry
578f6fa3df35c7fbdbaeec9b,"US,US,graph,Chart 12366","[-73.7018483,40.8349151]",0,Wrecks - Visible,,,40.8349151,-73.7018483,,,,,always dry
578f6fa3df35c7fbdbaeec9c,"US,US,graph,BP-191413","[-73.7796729,40.8319935]",16.1,"Wrecks - Submerged, dangerous",,,40.8319935,-73.7796729,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeec9d,"US,US,graph,Chart 12366","[-73.7809901,40.8550592]",0,Wrecks - Visible,,,40.8550592,-73.7809901,,,,,always dry
578f6fa3df35c7fbdbaeec9e,"US,US,graph,Chart 12366","[-73.8193839,40.8961777]",0,"Wrecks - Submerged, nondangerous",,,40.8961777,-73.8193839,depth unknown,,,,covers and uncovers
578f6fa3df35c7fbdbaeec9f,"US,US,graph,Chart 12366","[-73.7956608,40.8306148]",2.1,"Wrecks - Submerged, dangerous",,,40.8306148,-73.7956608,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca0,"US,US,graph,BP-191413","[-73.7611265,40.8481385]",28,"Wrecks - Submerged, nondangerous",,,40.8481385,-73.7611265,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca1,"US,US,graph,Chart 12366","[-73.6979978,40.8762108]",10.3,"Wrecks - Submerged, dangerous",,,40.8762108,-73.6979978,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca2,"US,US,graph,Chart 12366","[-73.7833433,40.8342595]",9.7,"Wrecks - Submerged, dangerous",,,40.8342595,-73.7833433,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca3,"US,US,graph,BP-191413","[-73.7604514,40.853885]",21,"Wrecks - Submerged, nondangerous",,,40.853885,-73.7604514,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca4,"US,US,graph,Chart 12366","[-73.7608646,40.8649122]",11.8,"Wrecks - Submerged, dangerous",,,40.8649122,-73.7608646,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca5,"US,US,reprt,DD-9058","[-73.8112556,40.8088056]",6.7,"Wrecks - Submerged, dangerous",,,40.8088056,-73.8112556,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca6,"US,US,graph,Chart 12366","[-73.7528224,40.8785311]",21,"Wrecks - Submerged, nondangerous",,,40.8785311,-73.7528224,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca7,"US,US,graph,Chart 12366","[-73.7952778,40.8017105]",12.8,"Wrecks - Submerged, dangerous",,,40.8017105,-73.7952778,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca8,"US,US,graph,Chart 12366","[-73.7504371,40.88008]",0,"Wrecks - Submerged, nondangerous",,,40.88008,-73.7504371,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeeca9,"US,US,graph,Chart 12366","[-73.6532782,40.8592741]",0,"Wrecks - Submerged, dangerous",,,40.8592741,-73.6532782,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecaa,"US,US,graph,BP-191413","[-73.7832259,40.7979907]",7.3,"Wrecks - Submerged, dangerous",,,40.7979907,-73.7832259,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecab,"US,US,reprt,DD-9058","[-73.8222167,40.8043]",26.2,"Wrecks - Submerged, nondangerous",,,40.8043,-73.8222167,least depth known,,found by multi-beam,,always under water/submerged
578f6fa3df35c7fbdbaeecac,"US,US,graph,Chart 12366","[-73.7444026,40.8807365]",18.5,"Wrecks - Submerged, dangerous",,,40.8807365,-73.7444026,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecad,"US,US,reprt,1stCGD,LNM 32/15","[-73.7798868,40.8468674]",0,"Wrecks - Submerged, dangerous",,,40.8468674,-73.7798868,,,,,always under water/submerged
578f6fa3df35c7fbdbaeecae,"US,US,graph,H-10559","[-73.7256827,40.9096497]",10.3,"Wrecks - Submerged, dangerous",,,40.9096497,-73.7256827,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecaf,"US,US,reprt,1stCGD,LNM 25/97","[-73.6548156,40.902752]",10.3,"Wrecks - Submerged, dangerous",,,40.902752,-73.6548156,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb0,"US,US,reprt,FE-318-SS","[-73.6279677,40.9496526]",15.2,"Wrecks - Submerged, dangerous",,,40.9496526,-73.6279677,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb1,"US,US,reprt,1stCGD,LNM 07/89","[-73.6162498,40.9321171]",13.1,"Wrecks - Submerged, dangerous",,,40.9321171,-73.6162498,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb2,"US,US,reprt,FE-317-SS","[-73.6444118,40.912253]",14.9,"Wrecks - Submerged, dangerous",,,40.912253,-73.6444118,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb3,"US,US,graph,BP-191414","[-73.6547694,40.9150472]",17.3,"Wrecks - Submerged, dangerous",,,40.9150472,-73.6547694,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb4,"US,US,reprt,FE-318-SS","[-73.6244149,40.9563061]",11.8,"Wrecks - Submerged, dangerous",,,40.9563061,-73.6244149,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb5,"US,US,graph,BP-191414","[-73.6437167,40.9175722]",13.1,"Wrecks - Submerged, dangerous",,,40.9175722,-73.6437167,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb6,"US,US,reprt,1stCGD,LNM 25/97","[-73.6253096,40.9302808]",12.4,"Wrecks - Submerged, dangerous",,,40.9302808,-73.6253096,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb7,"US,US,reprt,FE-318-SS","[-73.6156021,40.9557507]",14.6,"Wrecks - Submerged, dangerous",,,40.9557507,-73.6156021,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb8,"US,US,graph,H-10353","[-73.6486157,40.9051238]",10.9,"Wrecks - Submerged, dangerous",,,40.9051238,-73.6486157,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecb9,"US,US,graph,H-10618","[-73.7176493,40.8976186]",12.1,"Wrecks - Submerged, dangerous",,,40.8976186,-73.7176493,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecba,"US,US,reprt,FE-318-SS","[-73.6030965,40.9471665]",14.9,"Wrecks - Submerged, dangerous",,,40.9471665,-73.6030965,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecbb,"US,US,reprt,FE-317-SS","[-73.6572234,40.8987906]",13.4,"Wrecks - Submerged, dangerous",,,40.8987906,-73.6572234,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecbc,"US,US,reprt,FE-318-SS","[-73.6276756,40.9364509]",16.4,"Wrecks - Submerged, dangerous",,,40.9364509,-73.6276756,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecbd,"US,US,graph,BP-191414","[-73.6038194,40.9312694]",13.7,"Wrecks - Submerged, dangerous",,,40.9312694,-73.6038194,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecbe,"US,US,graph,H-10612","[-73.6421175,40.9391167]",17.9,"Wrecks - Submerged, dangerous",,,40.9391167,-73.6421175,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecbf,"US,US,graph,GC-10587","[-73.5779226,41.0186799]",0,Wrecks - Visible,,,41.0186799,-73.5779226,,,,,always dry
578f6fa3df35c7fbdbaeecc0,"US,US,graph,Chart 12367","[-73.6138327,41.0087876]",0.9,"Wrecks - Submerged, dangerous",,,41.0087876,-73.6138327,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecc1,"US,US,graph,Chart 12367","[-73.6700007,40.9270159]",14.6,"Wrecks - Submerged, dangerous",,,40.9270159,-73.6700007,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecc2,"US,US,graph,Chart 12367","[-73.7196787,40.9068458]",12.8,"Wrecks - Submerged, dangerous",,,40.9068458,-73.7196787,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecc3,"US,US,graph,Chart 12367","[-73.706238,40.9042408]",11.8,"Wrecks - Submerged, dangerous",,,40.9042408,-73.706238,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecc4,"US,US,graph,GC-10587","[-73.6598929,40.9933143]",0,Wrecks - Visible,,,40.9933143,-73.6598929,,,,,covers and uncovers
578f6fa3df35c7fbdbaeecc5,"US,US,graph,GC-10587","[-73.5963178,41.0281101]",0,Wrecks - Visible,,,41.0281101,-73.5963178,depth unknown,,,,covers and uncovers
578f6fa3df35c7fbdbaeecc6,"US,US,graph,GC-10587","[-73.7679508,40.9115246]",0,Wrecks - Visible,,,40.9115246,-73.7679508,,,,,covers and uncovers
578f6fa3df35c7fbdbaeecc7,"US,US,graph,GC-10587","[-73.7682889,40.9109566]",0,Wrecks - Visible,,,40.9109566,-73.7682889,,,,,covers and uncovers
578f6fa3df35c7fbdbaeecc8,"US,US,graph,Chart 12367","[-73.6285201,40.9842496]",0,Wrecks - Visible,,,40.9842496,-73.6285201,,,,,always dry
578f6fa3df35c7fbdbaeecc9,"US,US,graph,Chart 12367","[-73.7760906,40.8983454]",0,"Wrecks - Submerged, dangerous",,,40.8983454,-73.7760906,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecca,"US,US,reprt,FE-317SS","[-73.6861027,40.9400984]",0,"Wrecks - Submerged, dangerous",,,40.9400984,-73.6861027,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeeccb,"US,US,graph,Chart 12367","[-73.6984396,40.9067203]",13.1,"Wrecks - Submerged, dangerous",,,40.9067203,-73.6984396,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeccc,"US,US,graph,Chart 12367","[-73.6521317,40.9820724]",3.6,"Wrecks - Submerged, dangerous",,,40.9820724,-73.6521317,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeccd,"US,US,graph,Chart 12367","[-73.7110739,40.9436068]",0,"Wrecks - Submerged, dangerous",,,40.9436068,-73.7110739,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecce,"US,US,graph,Chart 12367","[-73.7148318,40.899058]",11.8,"Wrecks - Submerged, dangerous",,,40.899058,-73.7148318,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeccf,"US,US,graph,Chart 12367","[-73.7160985,40.9433167]",0,Wrecks - Visible,,,40.9433167,-73.7160985,,,,,partly submerged at high water
578f6fa3df35c7fbdbaeecd0,"US,US,graph,Chart 12367","[-73.6495226,40.9880863]",3.3,"Wrecks - Submerged, dangerous",,,40.9880863,-73.6495226,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd1,"US,US,graph,Chart 12367","[-73.5881456,41.0040843]",0,"Wrecks - Submerged, dangerous",,,41.0040843,-73.5881456,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd2,"US,US,graph,Chart 12367","[-73.694664,40.921111]",15.2,"Wrecks - Submerged, dangerous",,,40.921111,-73.694664,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd3,"US,US,graph,Chart 12367","[-73.6600866,41.0005568]",0,Wrecks - Visible,,Wrecks,41.0005568,-73.6600866,,,,,always dry
578f6fa3df35c7fbdbaeecd4,"US,US,graph,Chart 12367","[-73.589174,41.0024917]",0,"Wrecks - Submerged, dangerous",,,41.0024917,-73.589174,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd5,"US,US,graph,Chart 12362","[-73.1186022,40.9629297]",0,Wrecks - Visible,,,40.9629297,-73.1186022,,,,,always dry
578f6fa3df35c7fbdbaeecd6,"US,US,graph,Chart 12362","[-73.0868504,40.9662865]",2.1,,,,40.9662865,-73.0868504,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd7,"US,US,graph,Chart 12362","[-73.1018253,40.9695498]",0,"Wrecks - Submerged, dangerous",,,40.9695498,-73.1018253,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd8,"US,US,graph,Chart 12362","[-73.0844268,40.9676378]",1.2,,,,40.9676378,-73.0844268,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecd9,"US,US,graph,Chart 12362","[-73.0207518,40.9629627]",0,"Wrecks - Submerged, dangerous",,,40.9629627,-73.0207518,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecda,"US,US,graph, H-12416","[-73.092925,40.9714861]",11.5,"Wrecks - Submerged, dangerous",,,40.9714861,-73.092925,,,,,always under water/submerged
578f6fa3df35c7fbdbaeecdb,"US,US,graph,Chart 12401","[-74.0720412,40.4306839]",0,Wrecks - Visible,,,40.4306839,-74.0720412,,,,,always dry
578f6fa3df35c7fbdbaeecdc,"US,US,graph,Chart 12401","[-73.9979447,40.4116757]",0,"Wrecks - Submerged, dangerous",,,40.4116757,-73.9979447,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecdd,"US,US,graph,Chart 12401","[-73.999311,40.4167926]",0,Wrecks - Visible,,,40.4167926,-73.999311,,,,,always dry
578f6fa3df35c7fbdbaeecde,"US,US,graph,Chart 12401","[-73.9994189,40.410559]",0,Wrecks - Visible,,,40.410559,-73.9994189,,,,,always dry
578f6fa3df35c7fbdbaeecdf,"US,US,reprt,1stCGD,LNM 02/10","[-74.0018333,40.4195]",0,Wrecks - Visible,,131 ft Sea Streak New Jersey,40.4195,-74.0018333,,,,,always dry
578f6fa3df35c7fbdbaeece0,"US,US,graph,H-11709","[-74.0452813,40.4653187]",7.9,"Wrecks - Submerged, dangerous",,,40.4653187,-74.0452813,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeece1,"US,US,reprt,1stCGD,LNM 43/05","[-74.009433,40.4412664]",0,"Wrecks - Submerged, dangerous",,sunken barge,40.4412664,-74.009433,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeece2,"US,US,graph,H-11709","[-73.9996332,40.5001233]",8.2,distributed remains of wreck,,,40.5001233,-73.9996332,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeece3,"US,US,graph,H-11709","[-73.9783134,40.4763825]",8.2,"Wrecks - Submerged, dangerous",,,40.4763825,-73.9783134,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeece4,"US,US,reprt,DD-23728","[-74.0065831,40.4147669]",2.1,"Wrecks - Submerged, dangerous",,,40.4147669,-74.0065831,,,,,always under water/submerged
578f6fa3df35c7fbdbaeece5,"US,US,reprt,L-1747/2013","[-74.1218889,40.4676944]",1.2,"Wrecks - Submerged, dangerous",,,40.4676944,-74.1218889,,,,,always under water/submerged
578f6fa3df35c7fbdbaeece6,"US,US,reprt,DD-24075","[-73.9894111,40.41525]",1.8,"Wrecks - Submerged, dangerous",,,40.41525,-73.9894111,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeece7,"US,US,graph,H-11400","[-73.9915124,40.5795108]",0,Wrecks - Visible,,,40.5795108,-73.9915124,,,,,always dry
578f6fa3df35c7fbdbaeece8,"US,US,graph,H-11400","[-73.9950894,40.580724]",3,"Wrecks - Submerged, dangerous",,,40.580724,-73.9950894,value reported (not confirmed),,,,always under water/submerged
578f6fa3df35c7fbdbaeece9,"US,US,graph,H-11400","[-73.9920961,40.5801236]",3.3,"Wrecks - Submerged, dangerous",,,40.5801236,-73.9920961,value reported (not confirmed),,,,always under water/submerged
578f6fa3df35c7fbdbaeecea,"US,US,graph,H-11400","[-73.998937,40.582585]",0,Wrecks - Visible,,,40.582585,-73.998937,,,,,always dry
578f6fa3df35c7fbdbaeeceb,"US,US,graph,chart 12402","[-74.05953,40.591684]",0,"Wrecks - Submerged, dangerous",,,40.591684,-74.05953,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaeecec,"US,US,graph,H-11601","[-74.0361624,40.5918268]",23.1,"Wrecks - Submerged, nondangerous",,,40.5918268,-74.0361624,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeeced,"US,US,graph,H-11400","[-74.0160307,40.5889556]",7.3,"Wrecks - Submerged, dangerous",,,40.5889556,-74.0160307,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaeecee,"US,US,graph,H-11400","[-74.0168736,40.5886433]",5.1,"Wrecks - Submerged, dangerous",,,40.5886433,-74.0168736,least depth known,,,,always under water/submerged
